# cell_number,T2_degC,LON,LAT
2.840000000000000000e+02,2.864636535644531250e+02,-1.542984008789062500e+01,2.795280456542968750e+01
2.850000000000000000e+02,2.866636657714843750e+02,-1.542755126953125000e+01,2.795276260375976562e+01
2.860000000000000000e+02,2.868688049316406250e+02,-1.542529296875000000e+01,2.795273590087890625e+01
2.870000000000000000e+02,2.870561828613281250e+02,-1.542300415039062500e+01,2.795272827148437500e+01
2.880000000000000000e+02,2.872302856445312500e+02,-1.542071533203125000e+01,2.795269393920898438e+01
2.890000000000000000e+02,2.873875732421875000e+02,-1.541845703125000000e+01,2.795266723632812500e+01
2.900000000000000000e+02,2.873865966796875000e+02,-1.541616821289062500e+01,2.795264053344726562e+01
2.910000000000000000e+02,2.875046081542968750e+02,-1.541387939453125000e+01,2.795261001586914062e+01
2.920000000000000000e+02,2.876188354492187500e+02,-1.541159057617187500e+01,2.795259094238281250e+01
2.930000000000000000e+02,2.877240295410156250e+02,-1.540933227539062500e+01,2.795257186889648438e+01
2.940000000000000000e+02,2.879080810546875000e+02,-1.540704345703125000e+01,2.795252227783203125e+01
2.950000000000000000e+02,2.879941711425781250e+02,-1.540475463867187500e+01,2.795249557495117188e+01
2.960000000000000000e+02,2.880907592773437500e+02,-1.540246582031250000e+01,2.795247650146484375e+01
2.970000000000000000e+02,2.881808776855468750e+02,-1.540020751953125000e+01,2.795244216918945312e+01
2.980000000000000000e+02,2.881399536132812500e+02,-1.539791870117187500e+01,2.795242691040039062e+01
2.990000000000000000e+02,2.881928710937500000e+02,-1.539562988281250000e+01,2.795238494873046875e+01
3.000000000000000000e+02,2.882342529296875000e+02,-1.539337158203125000e+01,2.795236587524414062e+01
3.010000000000000000e+02,2.788928527832031250e+02,-1.561911010742187500e+01,2.795690155029296875e+01
3.020000000000000000e+02,2.787905578613281250e+02,-1.561682128906250000e+01,2.795685958862304688e+01
3.030000000000000000e+02,2.786561279296875000e+02,-1.561456298828125000e+01,2.795685195922851562e+01
3.040000000000000000e+02,2.784493408203125000e+02,-1.561227416992187500e+01,2.795682525634765625e+01
3.050000000000000000e+02,2.781843872070312500e+02,-1.560998535156250000e+01,2.795680618286132812e+01
3.060000000000000000e+02,2.779378967285156250e+02,-1.560769653320312500e+01,2.795677185058593750e+01
3.070000000000000000e+02,2.777052001953125000e+02,-1.560543823242187500e+01,2.795674896240234375e+01
3.080000000000000000e+02,2.775137634277343750e+02,-1.560314941406250000e+01,2.795672225952148438e+01
3.090000000000000000e+02,2.772462768554687500e+02,-1.560086059570312500e+01,2.795670318603515625e+01
3.100000000000000000e+02,2.770329895019531250e+02,-1.559857177734375000e+01,2.795667648315429688e+01
3.110000000000000000e+02,2.767413635253906250e+02,-1.559631347656250000e+01,2.795666885375976562e+01
3.120000000000000000e+02,2.765588989257812500e+02,-1.559402465820312500e+01,2.795661926269531250e+01
3.130000000000000000e+02,2.764199829101562500e+02,-1.559173583984375000e+01,2.795661544799804688e+01
3.140000000000000000e+02,2.764353332519531250e+02,-1.558947753906250000e+01,2.795658493041992188e+01
3.150000000000000000e+02,2.763597106933593750e+02,-1.558718872070312500e+01,2.795655822753906250e+01
3.160000000000000000e+02,2.763954772949218750e+02,-1.558489990234375000e+01,2.795653152465820312e+01
3.170000000000000000e+02,2.765574035644531250e+02,-1.558261108398437500e+01,2.795651245117187500e+01
3.180000000000000000e+02,2.767183837890625000e+02,-1.558035278320312500e+01,2.795648574829101562e+01
3.190000000000000000e+02,2.769072265625000000e+02,-1.557806396484375000e+01,2.795646286010742188e+01
3.200000000000000000e+02,2.771142272949218750e+02,-1.557577514648437500e+01,2.795644378662109375e+01
3.210000000000000000e+02,2.773736267089843750e+02,-1.557348632812500000e+01,2.795642089843750000e+01
3.220000000000000000e+02,2.775269165039062500e+02,-1.557122802734375000e+01,2.795639419555664062e+01
3.230000000000000000e+02,2.775861511230468750e+02,-1.556893920898437500e+01,2.795635986328125000e+01
3.240000000000000000e+02,2.775619506835937500e+02,-1.556665039062500000e+01,2.795634841918945312e+01
3.250000000000000000e+02,2.774771423339843750e+02,-1.556439208984375000e+01,2.795631408691406250e+01
3.260000000000000000e+02,2.772819519042968750e+02,-1.556210327148437500e+01,2.795629119873046875e+01
3.270000000000000000e+02,2.771407775878906250e+02,-1.555981445312500000e+01,2.795627212524414062e+01
3.280000000000000000e+02,2.769939575195312500e+02,-1.555752563476562500e+01,2.795624542236328125e+01
3.290000000000000000e+02,2.768611755371093750e+02,-1.555526733398437500e+01,2.795622634887695312e+01
3.300000000000000000e+02,2.767509155273437500e+02,-1.555297851562500000e+01,2.795619583129882812e+01
3.310000000000000000e+02,2.766435546875000000e+02,-1.555068969726562500e+01,2.795617675781250000e+01
3.320000000000000000e+02,2.766651000976562500e+02,-1.554840087890625000e+01,2.795614242553710938e+01
3.330000000000000000e+02,2.767204895019531250e+02,-1.554614257812500000e+01,2.795612335205078125e+01
3.340000000000000000e+02,2.769305114746093750e+02,-1.554385375976562500e+01,2.795610046386718750e+01
3.350000000000000000e+02,2.770504150390625000e+02,-1.554156494140625000e+01,2.795607376098632812e+01
3.360000000000000000e+02,2.773141174316406250e+02,-1.553927612304687500e+01,2.795603942871093750e+01
3.370000000000000000e+02,2.775176696777343750e+02,-1.553701782226562500e+01,2.795602035522460938e+01
3.380000000000000000e+02,2.777559204101562500e+02,-1.553472900390625000e+01,2.795599365234375000e+01
3.390000000000000000e+02,2.779831542968750000e+02,-1.553244018554687500e+01,2.795597076416015625e+01
3.400000000000000000e+02,2.782087402343750000e+02,-1.553015136718750000e+01,2.795594406127929688e+01
3.410000000000000000e+02,2.784235534667968750e+02,-1.552789306640625000e+01,2.795591735839843750e+01
3.420000000000000000e+02,2.786411743164062500e+02,-1.552560424804687500e+01,2.795589828491210938e+01
3.430000000000000000e+02,2.788477478027343750e+02,-1.552331542968750000e+01,2.795588302612304688e+01
3.440000000000000000e+02,2.790544433593750000e+02,-1.552105712890625000e+01,2.795584869384765625e+01
3.450000000000000000e+02,2.792619018554687500e+02,-1.551876831054687500e+01,2.795582199096679688e+01
3.460000000000000000e+02,2.793744201660156250e+02,-1.551647949218750000e+01,2.795579528808593750e+01
3.470000000000000000e+02,2.795757141113281250e+02,-1.551419067382812500e+01,2.795576858520507812e+01
3.480000000000000000e+02,2.797638854980468750e+02,-1.551193237304687500e+01,2.795574569702148438e+01
3.490000000000000000e+02,2.799622192382812500e+02,-1.550964355468750000e+01,2.795572662353515625e+01
3.500000000000000000e+02,2.801892089843750000e+02,-1.550735473632812500e+01,2.795569229125976562e+01
3.510000000000000000e+02,2.804653015136718750e+02,-1.550506591796875000e+01,2.795567321777343750e+01
3.520000000000000000e+02,2.807381286621093750e+02,-1.550280761718750000e+01,2.795564270019531250e+01
3.530000000000000000e+02,2.810125122070312500e+02,-1.550051879882812500e+01,2.795562362670898438e+01
3.540000000000000000e+02,2.812768859863281250e+02,-1.549822998046875000e+01,2.795558929443359375e+01
3.550000000000000000e+02,2.815248107910156250e+02,-1.549597167968750000e+01,2.795557022094726562e+01
3.560000000000000000e+02,2.817645263671875000e+02,-1.549368286132812500e+01,2.795554351806640625e+01
3.570000000000000000e+02,2.819810791015625000e+02,-1.549139404296875000e+01,2.795552062988281250e+01
3.580000000000000000e+02,2.821875000000000000e+02,-1.548910522460937500e+01,2.795550155639648438e+01
3.590000000000000000e+02,2.823898925781250000e+02,-1.548684692382812500e+01,2.795546722412109375e+01
3.600000000000000000e+02,2.825899963378906250e+02,-1.548455810546875000e+01,2.795544052124023438e+01
3.610000000000000000e+02,2.827668457031250000e+02,-1.548226928710937500e+01,2.795541763305664062e+01
3.620000000000000000e+02,2.829294738769531250e+02,-1.547998046875000000e+01,2.795539093017578125e+01
3.630000000000000000e+02,2.830816345214843750e+02,-1.547772216796875000e+01,2.795537185668945312e+01
3.640000000000000000e+02,2.832288818359375000e+02,-1.547543334960937500e+01,2.795534515380859375e+01
3.650000000000000000e+02,2.834412536621093750e+02,-1.547314453125000000e+01,2.795531463623046875e+01
3.660000000000000000e+02,2.835862731933593750e+02,-1.547085571289062500e+01,2.795528030395507812e+01
3.670000000000000000e+02,2.837269897460937500e+02,-1.546859741210937500e+01,2.795526885986328125e+01
3.680000000000000000e+02,2.838627624511718750e+02,-1.546630859375000000e+01,2.795523452758789062e+01
3.690000000000000000e+02,2.839949340820312500e+02,-1.546401977539062500e+01,2.795520019531250000e+01
3.700000000000000000e+02,2.841188964843750000e+02,-1.546173095703125000e+01,2.795518112182617188e+01
3.710000000000000000e+02,2.842394714355468750e+02,-1.545947265625000000e+01,2.795516586303710938e+01
3.720000000000000000e+02,2.843271789550781250e+02,-1.545718383789062500e+01,2.795512390136718750e+01
3.730000000000000000e+02,2.844559326171875000e+02,-1.545489501953125000e+01,2.795510482788085938e+01
3.740000000000000000e+02,2.845888366699218750e+02,-1.545263671875000000e+01,2.795507812500000000e+01
3.750000000000000000e+02,2.847296447753906250e+02,-1.545034790039062500e+01,2.795505523681640625e+01
3.760000000000000000e+02,2.848471984863281250e+02,-1.544805908203125000e+01,2.795502853393554688e+01
3.770000000000000000e+02,2.850101013183593750e+02,-1.544577026367187500e+01,2.795500183105468750e+01
3.780000000000000000e+02,2.851842041015625000e+02,-1.544351196289062500e+01,2.795496749877929688e+01
3.790000000000000000e+02,2.853952636718750000e+02,-1.544122314453125000e+01,2.795494842529296875e+01
3.800000000000000000e+02,2.855834655761718750e+02,-1.543893432617187500e+01,2.795491409301757812e+01
3.810000000000000000e+02,2.857773437500000000e+02,-1.543664550781250000e+01,2.795488739013671875e+01
3.820000000000000000e+02,2.859785461425781250e+02,-1.543438720703125000e+01,2.795485687255859375e+01
3.830000000000000000e+02,2.862306213378906250e+02,-1.543209838867187500e+01,2.795483779907226562e+01
3.840000000000000000e+02,2.864288635253906250e+02,-1.542980957031250000e+01,2.795481872558593750e+01
3.850000000000000000e+02,2.866246032714843750e+02,-1.542755126953125000e+01,2.795479202270507812e+01
3.860000000000000000e+02,2.867977600097656250e+02,-1.542526245117187500e+01,2.795475769042968750e+01
3.870000000000000000e+02,2.869786071777343750e+02,-1.542297363281250000e+01,2.795472335815429688e+01
3.880000000000000000e+02,2.871488647460937500e+02,-1.542068481445312500e+01,2.795470046997070312e+01
3.890000000000000000e+02,2.873055114746093750e+02,-1.541842651367187500e+01,2.795468902587890625e+01
3.900000000000000000e+02,2.873158874511718750e+02,-1.541613769531250000e+01,2.795464706420898438e+01
3.910000000000000000e+02,2.874464721679687500e+02,-1.541384887695312500e+01,2.795462799072265625e+01
3.920000000000000000e+02,2.875651550292968750e+02,-1.541156005859375000e+01,2.795459747314453125e+01
3.930000000000000000e+02,2.876734008789062500e+02,-1.540930175781250000e+01,2.795457077026367188e+01
3.940000000000000000e+02,2.878471984863281250e+02,-1.540701293945312500e+01,2.795455932617187500e+01
3.950000000000000000e+02,2.879343566894531250e+02,-1.540472412109375000e+01,2.795452499389648438e+01
3.960000000000000000e+02,2.880140075683593750e+02,-1.540243530273437500e+01,2.795449066162109375e+01
3.970000000000000000e+02,2.881179809570312500e+02,-1.540017700195312500e+01,2.795446395874023438e+01
3.980000000000000000e+02,2.880954589843750000e+02,-1.539788818359375000e+01,2.795444107055664062e+01
3.990000000000000000e+02,2.881523132324218750e+02,-1.539559936523437500e+01,2.795440292358398438e+01
4.000000000000000000e+02,2.881997985839843750e+02,-1.539334106445312500e+01,2.795438766479492188e+01
4.010000000000000000e+02,2.786010131835937500e+02,-1.561907958984375000e+01,2.795890045166015625e+01
4.020000000000000000e+02,2.784935913085937500e+02,-1.561682128906250000e+01,2.795888137817382812e+01
4.030000000000000000e+02,2.783732604980468750e+02,-1.561453247070312500e+01,2.795886230468750000e+01
4.040000000000000000e+02,2.781832885742187500e+02,-1.561224365234375000e+01,2.795883941650390625e+01
4.050000000000000000e+02,2.778687133789062500e+02,-1.560995483398437500e+01,2.795881271362304688e+01
4.060000000000000000e+02,2.777989501953125000e+02,-1.560769653320312500e+01,2.795878601074218750e+01
4.070000000000000000e+02,2.776168518066406250e+02,-1.560540771484375000e+01,2.795875930786132812e+01
4.080000000000000000e+02,2.775368347167968750e+02,-1.560311889648437500e+01,2.795873260498046875e+01
4.090000000000000000e+02,2.773022155761718750e+02,-1.560083007812500000e+01,2.795872497558593750e+01
4.100000000000000000e+02,2.770414123535156250e+02,-1.559857177734375000e+01,2.795869064331054688e+01
4.110000000000000000e+02,2.767568359375000000e+02,-1.559628295898437500e+01,2.795867538452148438e+01
4.120000000000000000e+02,2.765745849609375000e+02,-1.559399414062500000e+01,2.795864868164062500e+01
4.130000000000000000e+02,2.764741210937500000e+02,-1.559170532226562500e+01,2.795862197875976562e+01
4.140000000000000000e+02,2.764867553710937500e+02,-1.558944702148437500e+01,2.795859527587890625e+01
4.150000000000000000e+02,2.764230041503906250e+02,-1.558715820312500000e+01,2.795857620239257812e+01
4.160000000000000000e+02,2.763155822753906250e+02,-1.558486938476562500e+01,2.795856094360351562e+01
4.170000000000000000e+02,2.763846130371093750e+02,-1.558258056640625000e+01,2.795851898193359375e+01
4.180000000000000000e+02,2.764794311523437500e+02,-1.558032226562500000e+01,2.795849990844726562e+01
4.190000000000000000e+02,2.766074829101562500e+02,-1.557803344726562500e+01,2.795847320556640625e+01
4.200000000000000000e+02,2.767586669921875000e+02,-1.557574462890625000e+01,2.795844268798828125e+01
4.210000000000000000e+02,2.768655090332031250e+02,-1.557348632812500000e+01,2.795843887329101562e+01
4.220000000000000000e+02,2.769757995605468750e+02,-1.557119750976562500e+01,2.795840454101562500e+01
4.230000000000000000e+02,2.770117187500000000e+02,-1.556890869140625000e+01,2.795837020874023438e+01
4.240000000000000000e+02,2.769858093261718750e+02,-1.556661987304687500e+01,2.795836257934570312e+01
4.250000000000000000e+02,2.769114074707031250e+02,-1.556436157226562500e+01,2.795833587646484375e+01
4.260000000000000000e+02,2.767610168457031250e+02,-1.556207275390625000e+01,2.795831298828125000e+01
4.270000000000000000e+02,2.766507568359375000e+02,-1.555978393554687500e+01,2.795828247070312500e+01
4.280000000000000000e+02,2.765440979003906250e+02,-1.555749511718750000e+01,2.795825195312500000e+01
4.290000000000000000e+02,2.764659729003906250e+02,-1.555523681640625000e+01,2.795824813842773438e+01
4.300000000000000000e+02,2.764255981445312500e+02,-1.555294799804687500e+01,2.795821380615234375e+01
4.310000000000000000e+02,2.764003295898437500e+02,-1.555065917968750000e+01,2.795819854736328125e+01
4.320000000000000000e+02,2.764924011230468750e+02,-1.554837036132812500e+01,2.795815658569335938e+01
4.330000000000000000e+02,2.766983337402343750e+02,-1.554611206054687500e+01,2.795812988281250000e+01
4.340000000000000000e+02,2.768915710449218750e+02,-1.554382324218750000e+01,2.795811080932617188e+01
4.350000000000000000e+02,2.770210571289062500e+02,-1.554153442382812500e+01,2.795809555053710938e+01
4.360000000000000000e+02,2.772987060546875000e+02,-1.553924560546875000e+01,2.795805358886718750e+01
4.370000000000000000e+02,2.775580444335937500e+02,-1.553698730468750000e+01,2.795803451538085938e+01
4.380000000000000000e+02,2.778164978027343750e+02,-1.553469848632812500e+01,2.795800781250000000e+01
4.390000000000000000e+02,2.780553894042968750e+02,-1.553240966796875000e+01,2.795799255371093750e+01
4.400000000000000000e+02,2.782850341796875000e+02,-1.553015136718750000e+01,2.795795822143554688e+01
4.410000000000000000e+02,2.784884948730468750e+02,-1.552786254882812500e+01,2.795793914794921875e+01
4.420000000000000000e+02,2.787041625976562500e+02,-1.552557373046875000e+01,2.795792007446289062e+01
4.430000000000000000e+02,2.789182739257812500e+02,-1.552328491210937500e+01,2.795789718627929688e+01
4.440000000000000000e+02,2.791356201171875000e+02,-1.552102661132812500e+01,2.795785903930664062e+01
4.450000000000000000e+02,2.793492126464843750e+02,-1.551873779296875000e+01,2.795784378051757812e+01
4.460000000000000000e+02,2.794674072265625000e+02,-1.551644897460937500e+01,2.795780181884765625e+01
